id,channelName,commentsCount,likes,viewCount,date,numberOfSubscribers,url,title,location
JgWEfsl9evk,Lenskartdeaf,0,0,19,2024-08-28T00:00:00.000Z,,https://www.youtube.com/shorts/JgWEfsl9evk,OKALEY-SUNGLASSESS viral shorts in 60 second #viral #shortvideo #ytshorts #ytshortsvideo #lenskart ??,Indore
J-UHDl31WyM,Urvashi Singh Rao,4,1,8,2024-08-30T00:00:00.000Z,,https://www.youtube.com/shorts/J-UHDl31WyM,Lenskart Free Eye Checkup ?? #youtubeshorts #heeriye #trendingshorts,Surat
nshujNNL-U8,Shirish's World,6,16,298,2024-08-30T00:00:00.000Z,,https://www.youtube.com/shorts/nshujNNL-U8,Discover Your Perfect Pair Today | Lenskart,Nashik
4jCyChhzb6w,Lenskartdeaf,0,0,9,2024-08-24T00:00:00.000Z,,https://www.youtube.com/shorts/4jCyChhzb6w,viral shorts in 60 second #viral #shortvideo #ytshorts #ytshortsvideo #lenskart ??,Hyderabad
juqVKwo7dV0,Jacob Mathew,0,0,0,2024-08-30T00:00:00.000Z,2430,https://www.youtube.com/watch?v=juqVKwo7dV0,No More Tired Eyes   Lenskart BLU Screen Glasses,Aurangabad
sQ6-Tui1o60,Tenggrik ff,0,1,18,2024-08-28T00:00:00.000Z,2,https://www.youtube.com/watch?v=sQ6-Tui1o60,lenskart free fiee gaming Tenggrik ff????????????????,Chennai
mtE0FuVUwI4,Lenskartdeaf,0,0,18,2024-08-24T00:00:00.000Z,,https://www.youtube.com/shorts/mtE0FuVUwI4,Follow please viral shorts in 60 second #viral #shortvideo #ytshorts #ytshortsvideo #lenskart ??,Patna
nh1kMxxqqCA,Shirish's World,6,59,3432,2024-08-29T00:00:00.000Z,,https://www.youtube.com/shorts/nh1kMxxqqCA,Lenskart Clipon JJ Flip 218236 #lenskart #spectacle #frames,Gurgaon
rEv_JAglk68,Lenskartdeaf,0,1,18,2024-08-24T00:00:00.000Z,,https://www.youtube.com/shorts/rEv_JAglk68,Frame quality viral shorts in 60 second #viral #shortvideo #ytshorts #ytshortsvideo #lenskart ??,Varanasi
QmLEGr76cX8,Raaaaj Kumaar,0,1,16,2024-08-30T00:00:00.000Z,589,https://www.youtube.com/watch?v=QmLEGr76cX8,lenskart Sun glasses ek k sath ek free by Lenskart ?@lenskart?,Jaipur
0OfZQI0tdOY,Disha Vlogs,0,4,21,2024-08-28T00:00:00.000Z,44,https://www.youtube.com/watch?v=0OfZQI0tdOY,Lenskart ke customer service itne ajeeb kyu hain ?????,Ghaziabad
E14Qp0sAeRQ,Vikas Patidar Vlogs ? 208K views ? 4 hours ago. ,0,5,37,2024-08-27T00:00:00.000Z,1380,https://www.youtube.com/watch?v=E14Qp0sAeRQ,Lenskart Store Visit in Indore | Eyeglasses Shopping Experience & Review ?@VikasPatidarVlogs?,Agra
7oDZoLheeUY,INDIAN PRANK KING,0,2,12,2024-08-29T00:00:00.000Z,51800,https://www.youtube.com/watch?v=7oDZoLheeUY,Lenskart  ????? ?????? ?????,Chennai
M7Mu9Xrl3Lw,Lenskart,0,47,2643,2023-09-10T00:00:00.000Z,,https://www.youtube.com/shorts/M7Mu9Xrl3Lw,GRWM | Get A Classy Look With Contact Lenses | Aqualens | #Lenskart,Visakhapatnam
vqgBc8v1RXQ,Sarkit tech,0,1,12,2024-08-25T00:00:00.000Z,1,https://www.youtube.com/watch?v=vqgBc8v1RXQ,"Lenskart 70%off, Cashback   Loot, Flash swiggy Rs.250 Free Loot, online",Patna
1-tjOEB1Vy8,Hungry Rabbit,10,45,2093,2024-04-05T00:00:00.000Z,857,https://www.youtube.com/watch?v=1-tjOEB1Vy8,Lenskart | Why Lenskart ? | My experience over Lenskart | Buy one get one | Lenskart kerala,Lucknow
4MamI0UThIg,Raaaaj Kumaar,0,1,14,2024-08-30T00:00:00.000Z,,https://www.youtube.com/shorts/4MamI0UThIg,Lenskart ek k sath ek free @lenskart #shorts #contentcreator #youtubeshorts #lenskart #sunglasses,Ranchi
RMjMiEzy-GU,sumitra subba,1,7,264,2024-08-29T00:00:00.000Z,,https://www.youtube.com/shorts/RMjMiEzy-GU,#lenskart#glassesfashion,Ghaziabad
kSFjDlBMnrk,Lenskart karnal,0,1,211,2024-08-30T00:00:00.000Z,,https://www.youtube.com/shorts/kSFjDlBMnrk,much easier!#progressive #progressivelenses #presbyopia #lenskart #eyewear #sunglasses #eyeglass,Lucknow
JvLswp_39BY,Suryakumaeyadav ,0,1,1,2024-08-29T00:00:00.000Z,,https://www.youtube.com/shorts/JvLswp_39BY,Dhaakad Hai ft. Surya Kumar Yadav |#Lenskart #lenskart Surya yadav 1m view,Mumbai
mBwsFcFarxc,BJ NEWAR,1,3,48,2024-08-29T00:00:00.000Z,,https://www.youtube.com/shorts/mBwsFcFarxc,Lenskart Guwahati ?? Verities Collection Available. Visit Store,Ludhiana
_z5NKSgNgEQ,AC Technician Abhijit ?????,0,0,2,2024-08-28T00:00:00.000Z,,https://www.youtube.com/shorts/_z5NKSgNgEQ,#bluestarac #services #lenskart #kolkata #youtubeshorts #viralvideo,Faridabad
ZMdj4s2Ba60,Moyek Tayeng,58,58,626,2024-08-30T00:00:00.000Z,6770,https://www.youtube.com/watch?v=ZMdj4s2Ba60,????? ???????In Delhi City?Certification ??LENSKART??Pass Or Fail??,Delhi
eYsgRO2UYWY,LMCLEAS,0,3,6,2024-08-29T00:00:00.000Z,,https://www.youtube.com/shorts/eYsgRO2UYWY,Lenskart black and silver combination specs.                                #unboxing   #Lenskart,Visakhapatnam
_goikzchfdA,Ehan Sk,0,0,0,2024-08-30T00:00:00.000Z,,https://www.youtube.com/shorts/_goikzchfdA,Lens Is Very Power this business @lenskart power with kids  lens with power by 94948,Bhopal
IvI0wW8J264,Zozolicious,0,4,16,2024-08-30T00:00:00.000Z,19,https://www.youtube.com/watch?v=IvI0wW8J264,Lenskart showroom and shawarma pizza making,Varanasi
ge7fXwUssGU,Suryakumaeyadav ,0,1,3,2024-08-29T00:00:00.000Z,,https://www.youtube.com/shorts/ge7fXwUssGU,Dhaakad Hai ft. Surya Kumar Yadav |#Lenskart yadav ji,Delhi
PdhVOmTIpps,A Rajshree,0,1,1,2024-08-30T00:00:00.000Z,26,https://www.youtube.com/watch?v=PdhVOmTIpps,Lenskart se kiske liye Naya chasma Aya hai,Indore
lHaYIWMnuLQ,Anu Nallanagula,0,0,4,2024-08-30T00:00:00.000Z,602,https://www.youtube.com/watch?v=lHaYIWMnuLQ,Anu hyd ?? nenu ayithe lenskart ki vellina????,Ludhiana
tOq4rvIjTdM,Meriminikahani,0,0,13,2024-08-30T00:00:00.000Z,,https://www.youtube.com/shorts/tOq4rvIjTdM,My first mini vlog (lenskart order) #minivlog #noida #vlog #shorts #meriminikahani #music,Patna
avHSUSUPkiw,Sreejan Das,0,1,75,2024-08-30T00:00:00.000Z,,https://www.youtube.com/shorts/avHSUSUPkiw,Visit To Lenskart?? With My Dad????. #shopping #happy #shorts,Hyderabad
JLQI97_uEaQ,Ranjeet Kumar,0,2,92,2024-08-29T00:00:00.000Z,,https://www.youtube.com/shorts/JLQI97_uEaQ,New eye glasses from LENSKART .         Harry Potter edition #harrypotter #music,Aurangabad
aukJafkMjKc,Fox Digital Techno Services,0,0,59,2024-08-29T00:00:00.000Z,20,https://www.youtube.com/watch?v=aukJafkMjKc,Lenskart: From Startup to Eyewear Giant | #lenskart #lenskartoffers #digitalmarketing #digital,Delhi
bB0ydrs7Wkw,Jacob Mathew,0,0,0,2024-08-30T00:00:00.000Z,2430,https://www.youtube.com/watch?v=bB0ydrs7Wkw,Protect Your Child s Eyes From Digital Eye Strain   Lenskart Screen Glasses,Visakhapatnam
MA6Q35hRFeo,Deepsha vlogs,6,17,161,2024-08-28T00:00:00.000Z,49,https://www.youtube.com/watch?v=MA6Q35hRFeo,mall of dehradun biggest mall of uttarakhand || #trendingshorts #viralvideos #minivlog #lenskart,Indore
F6sCUyjbcJ0,Pshiningstar with Payal World ,1,2,34,2024-08-29T00:00:00.000Z,1130,https://www.youtube.com/watch?v=F6sCUyjbcJ0,Lenskart promotional video #payal #p_shining_stars,Vadodara
Ha7ukzn_dn8,LMCLEAS,0,2,4,2024-08-29T00:00:00.000Z,3,https://www.youtube.com/watch?v=Ha7ukzn_dn8,LMCLEAS UNBOXING Of Lenskart black and silver combination specs,Mumbai
6q6xqR5KBdw,Vikas Patidar Vlogs ? 208K views ? 4 hours ago. ,0,0,1,2024-08-30T00:00:00.000Z,1380,https://www.youtube.com/watch?v=6q6xqR5KBdw,Lenskart store eyeglasses and sunglasses delivery vlog ?@VikasPatidarVlogs?,Mumbai
XV4P1kb2ZKA,Lenskart,0,67,2631,2024-07-25T00:00:00.000Z,,https://www.youtube.com/shorts/XV4P1kb2ZKA,The TOP 5 Trending Sunglasses | #Shorts | #Lenskart,Pune
EoLPOZMTVOc,Suryakumaeyadav ,0,1,3,2024-08-29T00:00:00.000Z,1,https://www.youtube.com/watch?v=EoLPOZMTVOc,Dhaakad Hai ft. Surya Kumar Yadav |#Lenskart ka ????,Surat
MixLNG-yerM,Lenskart,0,77,2678,2024-07-20T00:00:00.000Z,,https://www.youtube.com/shorts/MixLNG-yerM,#SPOTTED Taha Shah at Lenskart Store | Heeramandi Tajdar | #Shorts | #Lenskart,Nagpur
XaqHj-9GbrI,Lenskart,2,56,2694,2024-07-10T00:00:00.000Z,,https://www.youtube.com/shorts/XaqHj-9GbrI,Do SCREEN GLASSES Actually work? - Fact or Fiction | #Shorts | #Lenskart,Visakhapatnam
Bo8zQTNUNuI,Lenskart,4,37,2445,2024-07-11T00:00:00.000Z,272000,https://www.youtube.com/watch?v=Bo8zQTNUNuI,Screen Glasses MYTHS DEBUNKED | #Lenskart,Bhopal
2K-FA1VAoaM,Lenskart,1,62,2680,2023-09-29T00:00:00.000Z,,https://www.youtube.com/shorts/2K-FA1VAoaM,Things To Do With Your BFF This Long Weekend | #Shorts | #Lenskart,Meerut
,,,,,,,,,Bhopal
